id,name,date,time,dt,storm_status,lat,lon,max_wind,min_pressure,category
AL071963,FLORA,19631006,0600,1963-10-06 06:00:00,HU,20.3,-77.6,95.0,-999.0,1
AL071963,FLORA,19631006,1200,1963-10-06 12:00:00,HU,20.2,-77.9,90.0,985.0,1
AL071963,FLORA,19631006,1800,1963-10-06 18:00:00,HU,20.5,-78.1,85.0,-999.0,1
AL071963,FLORA,19631007,0000,1963-10-07 00:00:00,HU,20.6,-78.3,85.0,-999.0,1
AL071963,FLORA,19631007,0600,1963-10-07 06:00:00,HU,20.7,-78.2,80.0,-999.0,1
AL071963,FLORA,19631007,1200,1963-10-07 12:00:00,HU,20.8,-78.1,80.0,986.0,1
AL071963,FLORA,19631007,1800,1963-10-07 18:00:00,HU,21.0,-78.0,75.0,-999.0,1
AL071963,FLORA,19631008,0000,1963-10-08 00:00:00,HU,21.3,-77.7,75.0,-999.0,1
AL071963,FLORA,19631008,0600,1963-10-08 06:00:00,HU,21.2,-77.0,75.0,989.0,1
AL071963,FLORA,19631008,1200,1963-10-08 12:00:00,HU,21.1,-76.2,70.0,990.0,TS
AL071963,FLORA,19631008,1800,1963-10-08 18:00:00,HU,21.5,-75.4,75.0,990.0,1
AL071963,FLORA,19631009,0000,1963-10-09 00:00:00,HU,21.7,-74.4,75.0,983.0,1
AL071963,FLORA,19631009,0600,1963-10-09 06:00:00,HU,22.3,-72.8,75.0,-999.0,1
AL071963,FLORA,19631009,1200,1963-10-09 12:00:00,HU,23.5,-71.6,80.0,975.0,1
AL071963,FLORA,19631009,1800,1963-10-09 18:00:00,HU,25.0,-70.0,85.0,965.0,1
AL071963,FLORA,19631010,0000,1963-10-10 00:00:00,HU,26.0,-68.3,95.0,965.0,1
AL071963,FLORA,19631010,0600,1963-10-10 06:00:00,HU,27.1,-66.5,95.0,969.0,1
AL071963,FLORA,19631010,1200,1963-10-10 12:00:00,HU,28.1,-64.9,100.0,969.0,2
AL071963,FLORA,19631010,1800,1963-10-10 18:00:00,HU,29.9,-62.2,100.0,972.0,2
AL071963,FLORA,19631011,0000,1963-10-11 00:00:00,HU,32.2,-59.8,95.0,-999.0,1
AL071963,FLORA,19631011,0600,1963-10-11 06:00:00,HU,34.3,-58.3,90.0,970.0,1
AL071963,FLORA,19631011,1200,1963-10-11 12:00:00,HU,36.2,-57.0,85.0,963.0,1
AL071963,FLORA,19631011,1800,1963-10-11 18:00:00,HU,38.3,-56.0,80.0,963.0,1
AL071963,FLORA,19631012,0000,1963-10-12 00:00:00,HU,40.1,-54.0,80.0,-999.0,1
AL071963,FLORA,19631012,0600,1963-10-12 06:00:00,HU,42.0,-52.0,75.0,-999.0,1
AL071963,FLORA,19631012,1200,1963-10-12 12:00:00,HU,43.5,-49.8,75.0,985.0,1
AL071963,FLORA,19631012,1800,1963-10-12 18:00:00,EX,45.2,-47.5,75.0,-999.0,1
AL071963,FLORA,19631013,0000,1963-10-13 00:00:00,EX,47.0,-45.0,70.0,-999.0,TS
AL071963,FLORA,19631013,0600,1963-10-13 06:00:00,EX,49.2,-42.8,70.0,-999.0,TS
AL071963,FLORA,19631013,1200,1963-10-13 12:00:00,EX,51.5,-41.0,70.0,-999.0,TS
AL081963,GINNY,19631016,1200,1963-10-16 12:00:00,TD,21.0,-72.0,20.0,-999.0,TS
AL081963,GINNY,19631016,1800,1963-10-16 18:00:00,TD,21.8,-71.9,20.0,-999.0,TS
AL081963,GINNY,19631017,0000,1963-10-17 00:00:00,TD,22.5,-71.8,20.0,-999.0,TS
AL081963,GINNY,19631017,0600,1963-10-17 06:00:00,TD,23.3,-71.7,20.0,-999.0,TS
AL081963,GINNY,19631017,1200,1963-10-17 12:00:00,TD,24.0,-71.6,20.0,-999.0,TS
AL081963,GINNY,19631017,1800,1963-10-17 18:00:00,TD,24.8,-71.5,20.0,-999.0,TS
AL081963,GINNY,19631018,0000,1963-10-18 00:00:00,TD,25.5,-71.4,20.0,-999.0,TS
AL081963,GINNY,19631018,0600,1963-10-18 06:00:00,TD,26.3,-71.3,25.0,-999.0,TS
AL081963,GINNY,19631018,1200,1963-10-18 12:00:00,TD,27.0,-71.2,30.0,-999.0,TS
AL081963,GINNY,19631018,1800,1963-10-18 18:00:00,TD,27.8,-71.2,30.0,-999.0,TS
AL081963,GINNY,19631019,0000,1963-10-19 00:00:00,TD,28.5,-71.2,30.0,-999.0,TS
AL081963,GINNY,19631019,0600,1963-10-19 06:00:00,TD,29.5,-71.3,30.0,-999.0,TS
AL081963,GINNY,19631019,1200,1963-10-19 12:00:00,TS,30.8,-71.8,35.0,1000.0,TS
AL081963,GINNY,19631019,1800,1963-10-19 18:00:00,TS,32.2,-72.6,45.0,-999.0,TS
AL081963,GINNY,19631020,0000,1963-10-20 00:00:00,TS,33.4,-73.5,55.0,-999.0,TS
AL081963,GINNY,19631020,0600,1963-10-20 06:00:00,TS,33.6,-74.3,60.0,-999.0,TS
AL081963,GINNY,19631020,1200,1963-10-20 12:00:00,HU,33.5,-75.0,65.0,983.0,TS
AL081963,GINNY,19631020,1800,1963-10-20 18:00:00,HU,33.8,-75.5,70.0,-999.0,TS
AL081963,GINNY,19631021,0000,1963-10-21 00:00:00,HU,34.0,-75.5,75.0,-999.0,1
AL081963,GINNY,19631021,0600,1963-10-21 06:00:00,HU,34.2,-75.0,75.0,-999.0,1
AL081963,GINNY,19631021,1200,1963-10-21 12:00:00,HU,34.0,-74.5,75.0,-999.0,1
AL081963,GINNY,19631021,1800,1963-10-21 18:00:00,HU,33.6,-74.2,75.0,-999.0,1
AL081963,GINNY,19631022,0000,1963-10-22 00:00:00,HU,33.0,-74.0,70.0,-999.0,TS
AL081963,GINNY,19631022,0600,1963-10-22 06:00:00,HU,32.2,-74.4,70.0,-999.0,TS
AL081963,GINNY,19631022,1200,1963-10-22 12:00:00,HU,31.5,-74.8,70.0,-999.0,TS
AL081963,GINNY,19631022,1800,1963-10-22 18:00:00,HU,30.8,-75.3,70.0,989.0,TS
AL081963,GINNY,19631023,0000,1963-10-23 00:00:00,HU,30.3,-76.0,65.0,987.0,TS
AL081963,GINNY,19631023,0600,1963-10-23 06:00:00,TS,29.6,-76.9,60.0,988.0,TS
AL081963,GINNY,19631023,1200,1963-10-23 12:00:00,TS,28.9,-77.7,60.0,995.0,TS
AL081963,GINNY,19631023,1800,1963-10-23 18:00:00,HU,28.8,-78.2,65.0,990.0,TS
AL081963,GINNY,19631024,0000,1963-10-24 00:00:00,HU,28.8,-78.5,65.0,988.0,TS
AL081963,GINNY,19631024,0600,1963-10-24 06:00:00,HU,29.0,-79.0,65.0,-999.0,TS
AL081963,GINNY,19631024,1200,1963-10-24 12:00:00,HU,29.4,-79.6,65.0,990.0,TS
AL081963,GINNY,19631024,1800,1963-10-24 18:00:00,HU,29.8,-79.7,70.0,987.0,TS
AL081963,GINNY,19631025,0000,1963-10-25 00:00:00,HU,30.3,-79.6,75.0,982.0,1
AL081963,GINNY,19631025,0600,1963-10-25 06:00:00,HU,31.1,-79.7,85.0,-999.0,1
AL081963,GINNY,19631025,1200,1963-10-25 12:00:00,HU,31.8,-79.6,90.0,976.0,1
AL081963,GINNY,19631025,1800,1963-10-25 18:00:00,HU,32.1,-79.0,90.0,985.0,1
AL081963,GINNY,19631026,0000,1963-10-26 00:00:00,HU,32.4,-78.1,85.0,-999.0,1
AL081963,GINNY,19631026,0600,1963-10-26 06:00:00,HU,33.2,-77.3,80.0,988.0,1
AL081963,GINNY,19631026,1200,1963-10-26 12:00:00,HU,33.2,-76.9,80.0,986.0,1
AL081963,GINNY,19631026,1800,1963-10-26 18:00:00,HU,32.9,-76.5,75.0,978.0,1
AL081963,GINNY,19631027,0000,1963-10-27 00:00:00,HU,33.0,-76.0,70.0,979.0,TS
AL081963,GINNY,19631027,0600,1963-10-27 06:00:00,HU,32.9,-75.9,70.0,980.0,TS
AL081963,GINNY,19631027,1200,1963-10-27 12:00:00,HU,32.9,-75.3,70.0,972.0,TS
AL081963,GINNY,19631027,1800,1963-10-27 18:00:00,HU,32.7,-74.6,75.0,975.0,1
AL081963,GINNY,19631028,0000,1963-10-28 00:00:00,HU,32.6,-73.4,75.0,-999.0,1
AL081963,GINNY,19631028,0600,1963-10-28 06:00:00,HU,33.2,-72.9,80.0,-999.0,1
AL081963,GINNY,19631028,1200,1963-10-28 12:00:00,HU,33.9,-72.3,80.0,968.0,1
AL081963,GINNY,19631028,1800,1963-10-28 18:00:00,HU,35.1,-71.5,85.0,963.0,1
AL081963,GINNY,19631029,0000,1963-10-29 00:00:00,HU,36.3,-70.3,95.0,-999.0,1
AL081963,GINNY,19631029,0600,1963-10-29 06:00:00,HU,37.8,-68.8,95.0,-999.0,1
AL081963,GINNY,19631029,1200,1963-10-29 12:00:00,HU,40.8,-67.2,95.0,958.0,1
AL081963,GINNY,19631029,1800,1963-10-29 18:00:00,EX,44.0,-66.0,90.0,-999.0,1
AL081963,GINNY,19631030,0000,1963-10-30 00:00:00,EX,47.0,-64.0,80.0,-999.0,1
AL081963,GINNY,19631030,0600,1963-10-30 06:00:00,EX,49.0,-63.0,80.0,-999.0,1
AL091963,HELENA,19631025,1200,1963-10-25 12:00:00,TD,15.2,-58.9,25.0,-999.0,TS
AL091963,HELENA,19631025,1800,1963-10-25 18:00:00,TS,15.3,-59.4,35.0,1005.0,TS
AL091963,HELENA,19631026,0000,1963-10-26 00:00:00,TS,15.4,-60.1,40.0,1001.0,TS
AL091963,HELENA,19631026,0600,1963-10-26 06:00:00,TS,15.5,-60.6,45.0,-999.0,TS
AL091963,HELENA,19631026,1200,1963-10-26 12:00:00,TD,15.6,-61.2,30.0,-999.0,TS
AL091963,HELENA,19631026,1800,1963-10-26 18:00:00,TD,15.7,-61.6,30.0,-999.0,TS
AL091963,HELENA,19631027,0000,1963-10-27 00:00:00,TD,15.7,-62.1,30.0,1006.0,TS
AL091963,HELENA,19631027,0600,1963-10-27 06:00:00,TD,15.9,-62.2,30.0,-999.0,TS
AL091963,HELENA,19631027,1200,1963-10-27 12:00:00,TS,16.1,-62.3,35.0,-999.0,TS
AL091963,HELENA,19631027,1800,1963-10-27 18:00:00,TS,16.5,-62.1,35.0,-999.0,TS
AL091963,HELENA,19631028,0000,1963-10-28 00:00:00,TS,16.9,-61.9,35.0,-999.0,TS
AL091963,HELENA,19631028,0600,1963-10-28 06:00:00,TS,17.2,-61.4,35.0,-999.0,TS
AL091963,HELENA,19631028,1200,1963-10-28 12:00:00,TS,17.5,-61.0,35.0,-999.0,TS
AL091963,HELENA,19631028,1800,1963-10-28 18:00:00,TS,18.0,-60.5,35.0,-999.0,TS
AL091963,HELENA,19631029,0000,1963-10-29 00:00:00,TD,18.6,-60.1,25.0,-999.0,TS
AL091963,HELENA,19631029,0600,1963-10-29 06:00:00,TD,19.3,-60.0,20.0,-999.0,TS
AL091963,HELENA,19631029,1200,1963-10-29 12:00:00,TD,20.0,-60.0,20.0,-999.0,TS
AL091963,HELENA,19631029,1800,1963-10-29 18:00:00,TD,20.8,-59.9,15.0,-999.0,TS
AL011964,UNNAMED,19640602,1200,1964-06-02 12:00:00,TD,17.9,-86.1,25.0,-999.0,TS
AL011964,UNNAMED,19640602,1800,1964-06-02 18:00:00,TD,18.2,-86.1,25.0,-999.0,TS
AL011964,UNNAMED,19640603,0000,1964-06-03 00:00:00,TD,18.4,-86.1,25.0,-999.0,TS
AL011964,UNNAMED,19640603,0600,1964-06-03 06:00:00,TD,18.7,-86.1,25.0,-999.0,TS
AL011964,UNNAMED,19640603,1200,1964-06-03 12:00:00,TD,18.9,-86.1,25.0,-999.0,TS
AL011964,UNNAMED,19640603,1800,1964-06-03 18:00:00,TD,19.2,-86.1,25.0,-999.0,TS
AL011964,UNNAMED,19640604,0000,1964-06-04 00:00:00,TD,19.4,-86.0,25.0,-999.0,TS
AL011964,UNNAMED,19640604,0600,1964-06-04 06:00:00,TD,19.6,-86.0,25.0,-999.0,TS
AL011964,UNNAMED,19640604,1200,1964-06-04 12:00:00,TD,19.8,-86.0,25.0,-999.0,TS
AL011964,UNNAMED,19640604,1800,1964-06-04 18:00:00,TD,20.7,-86.0,25.0,-999.0,TS
AL011964,UNNAMED,19640605,0000,1964-06-05 00:00:00,TD,21.8,-85.9,25.0,-999.0,TS
AL011964,UNNAMED,19640605,0600,1964-06-05 06:00:00,TD,22.6,-85.8,25.0,-999.0,TS
AL011964,UNNAMED,19640605,1200,1964-06-05 12:00:00,TD,23.5,-85.6,25.0,-999.0,TS
AL011964,UNNAMED,19640605,1800,1964-06-05 18:00:00,TD,24.8,-85.3,25.0,-999.0,TS
AL011964,UNNAMED,19640606,0000,1964-06-06 00:00:00,TD,26.1,-85.0,25.0,-999.0,TS
AL011964,UNNAMED,19640606,0600,1964-06-06 06:00:00,TD,27.4,-84.6,30.0,-999.0,TS
AL011964,UNNAMED,19640606,1200,1964-06-06 12:00:00,TD,28.7,-83.9,30.0,-999.0,TS
AL011964,UNNAMED,19640606,1800,1964-06-06 18:00:00,TD,29.8,-82.5,30.0,-999.0,TS
AL011964,UNNAMED,19640607,0000,1964-06-07 00:00:00,TD,30.7,-81.0,30.0,-999.0,TS
AL011964,UNNAMED,19640607,0600,1964-06-07 06:00:00,TD,31.6,-79.8,30.0,-999.0,TS
AL011964,UNNAMED,19640607,1200,1964-06-07 12:00:00,TS,32.5,-78.6,35.0,-999.0,TS
AL011964,UNNAMED,19640607,1800,1964-06-07 18:00:00,TS,33.2,-77.3,35.0,-999.0,TS
AL011964,UNNAMED,19640608,0000,1964-06-08 00:00:00,TS,33.8,-76.0,35.0,-999.0,TS
AL011964,UNNAMED,19640608,0600,1964-06-08 06:00:00,TS,34.4,-74.5,40.0,-999.0,TS
AL011964,UNNAMED,19640608,1200,1964-06-08 12:00:00,TS,34.9,-72.7,45.0,-999.0,TS
AL011964,UNNAMED,19640608,1800,1964-06-08 18:00:00,TS,35.6,-70.5,45.0,-999.0,TS
AL011964,UNNAMED,19640609,0000,1964-06-09 00:00:00,TS,36.3,-68.2,45.0,-999.0,TS
AL011964,UNNAMED,19640609,0600,1964-06-09 06:00:00,TS,36.6,-65.9,50.0,-999.0,TS
AL011964,UNNAMED,19640609,1200,1964-06-09 12:00:00,TS,36.7,-64.0,50.0,-999.0,TS
AL011964,UNNAMED,19640609,1800,1964-06-09 18:00:00,TS,36.6,-62.6,50.0,-999.0,TS
AL011964,UNNAMED,19640610,0000,1964-06-10 00:00:00,TS,36.5,-61.4,50.0,-999.0,TS
AL011964,UNNAMED,19640610,0600,1964-06-10 06:00:00,TS,36.4,-60.1,45.0,-999.0,TS
AL011964,UNNAMED,19640610,1200,1964-06-10 12:00:00,TS,36.5,-58.9,35.0,-999.0,TS
AL011964,UNNAMED,19640610,1800,1964-06-10 18:00:00,TS,37.0,-57.7,35.0,-999.0,TS
AL011964,UNNAMED,19640611,0000,1964-06-11 00:00:00,TS,37.7,-56.5,35.0,-999.0,TS
AL011964,UNNAMED,19640611,0600,1964-06-11 06:00:00,TS,38.4,-55.9,35.0,-999.0,TS
AL011964,UNNAMED,19640611,1200,1964-06-11 12:00:00,TS,39.0,-55.8,35.0,-999.0,TS
AL011964,UNNAMED,19640611,1800,1964-06-11 18:00:00,TS,39.6,-55.8,35.0,-999.0,TS
AL021964,UNNAMED,19640728,0600,1964-07-28 06:00:00,TD,19.1,-43.5,25.0,-999.0,TS
AL021964,UNNAMED,19640728,1200,1964-07-28 12:00:00,TD,19.7,-47.8,30.0,-999.0,TS
AL021964,UNNAMED,19640728,1800,1964-07-28 18:00:00,TD,20.2,-50.2,30.0,-999.0,TS
AL021964,UNNAMED,19640729,0000,1964-07-29 00:00:00,TD,20.8,-52.5,30.0,-999.0,TS
AL021964,UNNAMED,19640729,0600,1964-07-29 06:00:00,TD,21.4,-54.4,30.0,-999.0,TS
AL021964,UNNAMED,19640729,1200,1964-07-29 12:00:00,TD,22.0,-56.0,30.0,1006.0,TS
AL021964,UNNAMED,19640729,1800,1964-07-29 18:00:00,TD,22.6,-57.6,30.0,-999.0,TS
AL021964,UNNAMED,19640730,0000,1964-07-30 00:00:00,TD,23.5,-59.2,30.0,-999.0,TS
AL021964,UNNAMED,19640730,0600,1964-07-30 06:00:00,TD,25.1,-60.4,30.0,-999.0,TS
AL021964,UNNAMED,19640730,1200,1964-07-30 12:00:00,TD,26.8,-61.0,30.0,-999.0,TS
AL021964,UNNAMED,19640730,1800,1964-07-30 18:00:00,TD,28.4,-61.1,30.0,1012.0,TS
AL021964,UNNAMED,19640731,0000,1964-07-31 00:00:00,TD,29.8,-60.8,30.0,-999.0,TS
AL021964,UNNAMED,19640731,0600,1964-07-31 06:00:00,TD,31.1,-60.2,30.0,-999.0,TS
AL021964,UNNAMED,19640731,1200,1964-07-31 12:00:00,TD,32.4,-59.1,30.0,1012.0,TS
AL021964,UNNAMED,19640731,1800,1964-07-31 18:00:00,TS,33.7,-57.2,45.0,-999.0,TS
AL021964,UNNAMED,19640801,0000,1964-08-01 00:00:00,TS,35.0,-55.2,45.0,-999.0,TS
AL021964,UNNAMED,19640801,0600,1964-08-01 06:00:00,TS,36.3,-54.4,45.0,-999.0,TS
AL021964,UNNAMED,19640801,1200,1964-08-01 12:00:00,TS,37.7,-53.5,45.0,-999.0,TS
AL021964,UNNAMED,19640801,1800,1964-08-01 18:00:00,TS,39.0,-51.8,45.0,-999.0,TS
AL021964,UNNAMED,19640802,0000,1964-08-02 00:00:00,TS,40.3,-49.7,45.0,-999.0,TS
AL021964,UNNAMED,19640802,0600,1964-08-02 06:00:00,TS,42.0,-47.0,45.0,-999.0,TS
AL021964,UNNAMED,19640802,1200,1964-08-02 12:00:00,TS,44.2,-44.4,45.0,-999.0,TS
AL021964,UNNAMED,19640802,1800,1964-08-02 18:00:00,EX,47.0,-42.1,45.0,-999.0,TS
AL021964,UNNAMED,19640803,0000,1964-08-03 00:00:00,EX,49.8,-40.1,45.0,-999.0,TS
AL021964,UNNAMED,19640803,0600,1964-08-03 06:00:00,EX,52.1,-38.3,40.0,-999.0,TS
AL021964,UNNAMED,19640803,1200,1964-08-03 12:00:00,EX,54.3,-36.7,35.0,-999.0,TS
AL031964,ABBY,19640805,1800,1964-08-05 18:00:00,TD,27.0,-88.1,25.0,-999.0,TS
AL031964,ABBY,19640806,0000,1964-08-06 00:00:00,TD,27.0,-89.1,25.0,-999.0,TS
AL031964,ABBY,19640806,0600,1964-08-06 06:00:00,TD,27.0,-90.2,25.0,-999.0,TS
AL031964,ABBY,19640806,1200,1964-08-06 12:00:00,TD,27.1,-91.1,25.0,-999.0,TS
AL031964,ABBY,19640806,1800,1964-08-06 18:00:00,TD,27.3,-91.9,25.0,-999.0,TS
AL031964,ABBY,19640807,0000,1964-08-07 00:00:00,TD,27.5,-92.7,25.0,-999.0,TS
AL031964,ABBY,19640807,0600,1964-08-07 06:00:00,TD,28.0,-93.5,30.0,-999.0,TS
AL031964,ABBY,19640807,1200,1964-08-07 12:00:00,TS,28.5,-94.4,40.0,-999.0,TS
AL031964,ABBY,19640807,1800,1964-08-07 18:00:00,TS,28.6,-95.2,55.0,1000.0,TS
AL031964,ABBY,19640808,0000,1964-08-08 00:00:00,TS,28.8,-96.1,55.0,-999.0,TS
AL031964,ABBY,19640808,0600,1964-08-08 06:00:00,TD,28.9,-97.3,25.0,-999.0,TS
AL031964,ABBY,19640808,1200,1964-08-08 12:00:00,TD,28.8,-98.0,25.0,-999.0,TS
AL031964,ABBY,19640808,1800,1964-08-08 18:00:00,TD,28.7,-98.9,25.0,-999.0,TS
AL041964,BRENDA,19640807,1800,1964-08-07 18:00:00,TD,32.0,-69.0,25.0,-999.0,TS
AL041964,BRENDA,19640808,0000,1964-08-08 00:00:00,TD,32.1,-67.6,30.0,-999.0,TS
AL041964,BRENDA,19640808,0600,1964-08-08 06:00:00,TD,32.2,-66.2,30.0,-999.0,TS
AL041964,BRENDA,19640808,1200,1964-08-08 12:00:00,TS,32.4,-64.9,45.0,1008.0,TS
AL041964,BRENDA,19640808,1800,1964-08-08 18:00:00,TS,32.0,-63.4,45.0,-999.0,TS
AL041964,BRENDA,19640809,0000,1964-08-09 00:00:00,TS,31.4,-62.0,45.0,1010.0,TS
AL041964,BRENDA,19640809,0600,1964-08-09 06:00:00,TS,31.5,-61.3,45.0,-999.0,TS
AL041964,BRENDA,19640809,1200,1964-08-09 12:00:00,TS,31.9,-60.6,45.0,1008.0,TS
AL041964,BRENDA,19640809,1800,1964-08-09 18:00:00,TS,32.9,-60.1,45.0,1006.0,TS
AL041964,BRENDA,19640810,0000,1964-08-10 00:00:00,TS,33.7,-59.2,45.0,-999.0,TS
AL041964,BRENDA,19640810,0600,1964-08-10 06:00:00,TS,34.4,-57.8,40.0,-999.0,TS
AL041964,BRENDA,19640810,1200,1964-08-10 12:00:00,TS,35.2,-56.5,40.0,1010.0,TS
AL041964,BRENDA,19640810,1800,1964-08-10 18:00:00,TS,36.1,-55.5,35.0,-999.0,TS
AL051964,CLEO,19640820,1800,1964-08-20 18:00:00,TD,13.1,-44.3,30.0,1003.0,TS
AL051964,CLEO,19640821,0000,1964-08-21 00:00:00,TS,13.4,-46.8,35.0,-999.0,TS
AL051964,CLEO,19640821,0600,1964-08-21 06:00:00,TS,13.7,-49.1,40.0,1000.0,TS
AL051964,CLEO,19640821,1200,1964-08-21 12:00:00,HU,14.1,-51.3,65.0,-999.0,TS
AL051964,CLEO,19640821,1800,1964-08-21 18:00:00,HU,14.4,-53.5,70.0,993.0,TS
AL051964,CLEO,19640822,0000,1964-08-22 00:00:00,HU,14.9,-55.7,75.0,993.0,1
AL051964,CLEO,19640822,0600,1964-08-22 06:00:00,HU,15.3,-57.8,100.0,-999.0,2
AL051964,CLEO,19640822,1200,1964-08-22 12:00:00,HU,15.7,-59.7,110.0,970.0,2
AL051964,CLEO,19640822,1800,1964-08-22 18:00:00,HU,16.0,-61.9,115.0,962.0,3
AL051964,CLEO,19640823,0000,1964-08-23 00:00:00,HU,16.2,-63.4,120.0,955.0,3
AL051964,CLEO,19640823,0600,1964-08-23 06:00:00,HU,16.3,-65.0,125.0,-999.0,3
AL051964,CLEO,19640823,1200,1964-08-23 12:00:00,HU,16.5,-66.6,130.0,-999.0,4
AL051964,CLEO,19640823,1800,1964-08-23 18:00:00,HU,16.7,-68.0,135.0,950.0,4
AL051964,CLEO,19640824,0000,1964-08-24 00:00:00,HU,16.7,-69.5,135.0,950.0,4
AL051964,CLEO,19640824,0600,1964-08-24 06:00:00,HU,16.9,-70.6,135.0,-999.0,4
AL051964,CLEO,19640824,1200,1964-08-24 12:00:00,HU,17.1,-71.8,135.0,-999.0,4
AL051964,CLEO,19640824,1800,1964-08-24 18:00:00,HU,17.8,-73.1,130.0,-999.0,4
AL051964,CLEO,19640825,0000,1964-08-25 00:00:00,HU,18.4,-74.6,130.0,-999.0,4
AL051964,CLEO,19640825,0600,1964-08-25 06:00:00,HU,18.9,-75.6,125.0,-999.0,3
AL051964,CLEO,19640825,1200,1964-08-25 12:00:00,HU,19.4,-76.6,100.0,-999.0,2
AL051964,CLEO,19640825,1800,1964-08-25 18:00:00,HU,20.0,-77.6,70.0,-999.0,TS
AL051964,CLEO,19640826,0000,1964-08-26 00:00:00,HU,20.8,-78.4,65.0,-999.0,TS
AL051964,CLEO,19640826,0600,1964-08-26 06:00:00,HU,21.5,-78.9,65.0,-999.0,TS
AL051964,CLEO,19640826,1200,1964-08-26 12:00:00,HU,22.4,-79.2,65.0,-999.0,TS
AL051964,CLEO,19640826,1800,1964-08-26 18:00:00,HU,23.7,-79.6,80.0,987.0,1
AL051964,CLEO,19640827,0000,1964-08-27 00:00:00,HU,24.6,-79.6,90.0,984.0,1
AL051964,CLEO,19640827,0600,1964-08-27 06:00:00,HU,25.5,-79.9,90.0,968.0,1
AL051964,CLEO,19640827,1200,1964-08-27 12:00:00,HU,26.3,-80.2,85.0,971.0,1
AL051964,CLEO,19640827,1800,1964-08-27 18:00:00,HU,27.2,-80.6,75.0,-999.0,1
AL051964,CLEO,19640828,0000,1964-08-28 00:00:00,TS,27.8,-80.7,60.0,983.0,TS
AL051964,CLEO,19640828,0600,1964-08-28 06:00:00,TS,28.4,-80.9,60.0,-999.0,TS
AL051964,CLEO,19640828,1200,1964-08-28 12:00:00,TS,29.5,-81.2,55.0,-999.0,TS
AL051964,CLEO,19640828,1800,1964-08-28 18:00:00,TS,30.2,-81.3,50.0,995.0,TS
AL051964,CLEO,19640829,0000,1964-08-29 00:00:00,TS,30.8,-81.3,45.0,999.0,TS
AL051964,CLEO,19640829,0600,1964-08-29 06:00:00,TS,31.4,-81.3,40.0,-999.0,TS
AL051964,CLEO,19640829,1200,1964-08-29 12:00:00,TS,32.0,-81.4,35.0,-999.0,TS
AL051964,CLEO,19640829,1800,1964-08-29 18:00:00,TD,32.4,-81.6,30.0,-999.0,TS
AL051964,CLEO,19640830,0000,1964-08-30 00:00:00,TD,32.9,-81.9,30.0,-999.0,TS
AL051964,CLEO,19640830,0600,1964-08-30 06:00:00,TD,33.3,-82.1,30.0,-999.0,TS
AL051964,CLEO,19640830,1200,1964-08-30 12:00:00,TD,34.0,-82.0,25.0,-999.0,TS
AL051964,CLEO,19640830,1800,1964-08-30 18:00:00,TD,34.6,-81.5,25.0,-999.0,TS
AL051964,CLEO,19640831,0000,1964-08-31 00:00:00,TD,35.1,-81.1,25.0,-999.0,TS
AL051964,CLEO,19640831,0600,1964-08-31 06:00:00,TD,35.6,-80.3,25.0,-999.0,TS
AL051964,CLEO,19640831,1200,1964-08-31 12:00:00,TD,36.0,-79.5,25.0,-999.0,TS
AL051964,CLEO,19640831,1800,1964-08-31 18:00:00,TD,36.3,-78.3,30.0,-999.0,TS
AL051964,CLEO,19640901,0000,1964-09-01 00:00:00,TD,36.5,-77.0,30.0,-999.0,TS
AL051964,CLEO,19640901,0600,1964-09-01 06:00:00,TS,36.3,-76.0,35.0,-999.0,TS
AL051964,CLEO,19640901,1200,1964-09-01 12:00:00,TS,35.8,-75.2,40.0,-999.0,TS
AL051964,CLEO,19640901,1800,1964-09-01 18:00:00,TS,35.3,-74.2,45.0,-999.0,TS
AL051964,CLEO,19640902,0000,1964-09-02 00:00:00,TS,35.0,-73.2,55.0,-999.0,TS
AL051964,CLEO,19640902,0600,1964-09-02 06:00:00,TS,35.2,-72.1,60.0,-999.0,TS
AL051964,CLEO,19640902,1200,1964-09-02 12:00:00,HU,35.4,-71.1,65.0,980.0,TS
AL051964,CLEO,19640902,1800,1964-09-02 18:00:00,HU,35.8,-69.1,70.0,-999.0,TS
AL051964,CLEO,19640903,0000,1964-09-03 00:00:00,HU,35.9,-67.5,70.0,-999.0,TS
AL051964,CLEO,19640903,0600,1964-09-03 06:00:00,HU,36.5,-65.4,70.0,980.0,TS
AL051964,CLEO,19640903,1200,1964-09-03 12:00:00,HU,37.1,-63.5,70.0,983.0,TS
AL051964,CLEO,19640903,1800,1964-09-03 18:00:00,HU,37.8,-61.0,70.0,982.0,TS
AL051964,CLEO,19640904,0000,1964-09-04 00:00:00,HU,38.7,-56.9,75.0,-999.0,1
AL051964,CLEO,19640904,0600,1964-09-04 06:00:00,HU,41.0,-53.0,75.0,-999.0,1
AL051964,CLEO,19640904,1200,1964-09-04 12:00:00,HU,44.7,-50.5,75.0,970.0,1
AL051964,CLEO,19640904,1800,1964-09-04 18:00:00,HU,46.9,-49.8,70.0,-999.0,TS
AL051964,CLEO,19640905,0000,1964-09-05 00:00:00,HU,48.8,-49.5,65.0,-999.0,TS
AL051964,CLEO,19640905,0600,1964-09-05 06:00:00,HU,51.3,-48.8,65.0,-999.0,TS
AL051964,CLEO,19640905,1200,1964-09-05 12:00:00,TS,53.5,-48.0,60.0,-999.0,TS
